"ChildID","SchoolId","Male","Race","SES","FLunch","Age","time0","time1","time2","time3","time7","time11"
10003276,1656,1,"White",1.64,7,59.47,81.3019,112.6671,109.1436,117.7124,126.6468,151.2977
10003277,2078,1,"Hispanic",0.8462,32,67.27,53.7001,68.3552,87.6278,103.8806,125.0877,134.8902
10003282,1975,0,"Hispanic",-1.61,100,66.5,40.4511,62.4844,71.5391,82.0853,103.2192,107.0447
10003288,1395,0,"Hispanic",-0.575,70,62.5,53.3599,64.4432,74.8203,93.4963,118.0733,142.6361
10003294,1678,1,"White",1.614,4,58,112.0514,131.4138,119.4387,133.6228,147.2245,148.9075
10003296,1187,1,"White",-0.428,48,71.2,68.5641,69.7978,74.2314,103.4467,141.3295,157.4494
10003297,1297,1,"Black",-0.388,70,62.97,43.2335,66.044,69.8742,86.9332,134.26,141.8557
10003304,2215,1,"Hispanic",0.3101,82,61,46.1967,54.07,61.9762,88.4639,129.7519,153.0416
10003305,2281,1,"White",0.2203,52,72.83,70.2627,76.7017,76.606,100.8265,114.8421,125.1128
10003323,2010,1,"Asian",-0.191,54,73.4,50.4956,61.2323,56.519,72.5479,93.0538,111.9783
10003326,1184,0,"Asian",0.3837,10,68.67,42.9074,64.1538,82.53,97.5454,128.9942,142.8082
10003328,2008,1,"White",0.0992,33,60.6,68.7538,76.0745,78.6672,107.2886,119.2686,132.2168
10003332,1720,0,"Hispanic",-0.426,82,72.73,50.9642,67.4757,71.7957,93.7093,124.3558,122.1102
10003333,2245,1,"Asian",-1.07,10,62.33,49.845,34.6822,40.9746,42.8083,77.4748,81.565
10003342,2018,1,"White",0.2595,32,70.9,49.7349,70.17,78.5902,108.9265,141.8952,155.8857
10003347,1919,1,"White",1.079,19,71.53,58.9116,77.522,81.0468,105.5521,128.3687,142.3839
10003351,1094,1,"Asian",-0.524,76,62.7,43.597,66.9374,69.2482,92.1793,106.7375,129.8551
10003352,1678,0,"White",0.881,4,61.03,53.2234,64.2167,73.2401,105.3627,133.7323,137.2288
10003354,1580,0,"Hispanic",-1.07,68,60.33,38.9486,41.6823,80.5001,97.0437999999999,136.8577,155.1555
10003356,1496,0,"Hispanic",-1.17,100,65.87,39.0461,53.0651,51.4602,53.0681,81.4414999999999,80.4722
10003359,1152,0,"Hispanic",-0.569,73,61.73,47.8424,60.4746,58.7383,71.359,109.732,117.3931
10003362,1553,1,"White",0.6418,40,67.37,53.6748,74.1775,74.8295,98.7876,125.8094,152.567
10003375,2219,0,"Hispanic",-0.976,93,62.27,52.7545,76.0875,73.8332,108.1695,117.8911,139.8871
10003379,1902,0,"Hispanic",-0.562,89,61,52.9461,55.6664,62.7263,62.6752,97.2355,118.2304
10003381,1908,0,"Black",-0.746,73,68.07,52.5111,59.5484,67.6632,79.6101,109.865,123.9074
10003384,1892,0,"Hispanic",-0.068,82,67.7,53.5354,71.4541,77.7296,92.5707,119.1616,133.74
10003389,1171,1,"Hispanic",-1.18,76,72.5,59.8945,71.8173,87.104,97.1581,123.2383,148.4306
10003390,1547,0,"Hispanic",-1.18,95,63.57,38.7636,56.1582,65.5333,85.0027,109.9073,118.2032
10003391,1737,1,"White",0.5046,19,67.23,57.3763,70.6785,75.5122,89.7919,127.6824,138.1392
10003392,2016,1,"White",-0.705,51,63.03,56.2937,66.7042,72.2824,82.4696,107.2479,139.0815
10003403,1906,0,"White",-0.371,100,75.3,58.7717,78.7935,89.9242,116.1627,122.1732,133.4976
10003407,1735,1,"Asian",-0.131,23,59.5,47.3456,56.0892,55.6426,66.3568,108.5767,136.9499
10003408,2085,0,"Hispanic",-1,13,62.23,38.7149,65.6742,61.1208,79.6531,125.6698,135.7302
10003414,1953,0,"Hispanic",0.4141,38,68.5,53.7012,72.0636,93.1938,108.8615,126.4809,144.5339
10003417,1293,1,"Asian",0.9106,14,65.1,66.4119,98.9339,97.5502,109.0459,127.633,147.3745
10003419,2069,0,"Black",-0.769,72,65.13,56.6784,68.3321,83.1039,90.8979,111.8027,131.5753
10003428,2174,1,"White",-0.847,10,71.17,57.0893,68.8717,76.1036,86.1344,119.0021,138.4645
10003430,1510,0,"Hispanic",-0.246,42,63.03,45.6519,60.8904,70.4013,83.0237,111.87,123.2467
10003439,1940,0,"Hispanic",-1.26,54,71.4,71.2695,72.2138,72.559,91.2245,125.1525,140.4348
10003442,2302,1,"Hispanic",-0.336,100,67.47,52.7204,57.128,63.7174,101.9947,113.5751,136.09
10003447,1919,1,"Hispanic",-0.576,19,70.7,40.0069,57.5798,56.1465,67.3714,101.3225,112.6519
10003454,1656,1,"White",1.256,7,68.53,51.9322,60.4328,73.9751,97.4113,119.0755,138.1726
10003456,1006,1,"Hispanic",1.264,78,66.07,47.6503,70.699,74.2704,97.2966,113.5132,126.8582
10003458,2011,1,"Hispanic",-1.47,95,72.77,42.8061,53.0238,65.6189,73.745,121.4837,147.6997
10003461,1553,1,"White",-0.582,40,68.7,50.9688,59.6954,80.7012,116.9254,122.1312,146.8604
10003473,2186,1,"White",0.2738,24,63.7,56.01,77.282,78.4122,102.8149,126.1589,134.1113
10003474,2295,1,"Hispanic",-0.016,53,63.1,47.9298,58.441,71.2905,102.8149,120.0542,132.2973
10003484,1165,1,"White",0.5702,31,69.13,53.3619,63.2235,76.1554,108.5367,124.4897,141.7051
10003488,1269,0,"Hispanic",0.9383,42,64.6,54.0029,84.2246,98.3164,116.8406,134.0254,156.8242
10003492,1305,0,"Asian",0.538,15,63.07,94.711,99.0952,106.0167,116.6992,131.4762,156.8242
10003494,1333,0,"White",0.9663,7,70.33,69.6482,60.9765,58.0773,69.9435,124.7972,141.4931
10003497,1184,1,"White",0.5207,10,65.33,54.5086,74.9188,79.6459,118.8702,126.7194,150.3738
10003505,1567,1,"Hispanic",-0.845,81,71.47,38.7141,47.6777,47.8434,55.0434,68.5913,87.1619
10003507,1808,0,"Black",-0.944,75,65.67,49.1091,67.4446,71.4092,90.9805,115.7703,120.9728
10003508,1613,1,"White",-0.647,54,72.4,52.2803,64.1596,65.9235,103.5911,123.423,141.5219
10003509,1467,0,"White",0.3098,7,67.5,98.6367,104.0984,114.3802,116.6823,146.3467,154.2701
10003520,1243,1,"Hispanic",0.1575,48,60.23,55.4901,74.5422,100.4672,112.4228,124.0248,148.5108
10003524,1659,0,"White",0.8929,14,63.27,56.2017,60.2514,70.1975,99.0267,120.3169,138.4192
10003525,1720,1,"Hispanic",-0.734,82,64.47,46.4679,71.6056,75.8911,88.2641,114.2314,127.468
10003530,2132,1,"White",-0.581,80,66.77,44.6073,71.4886,65.8119,82.4658,128.6737,143.1975
10003537,1405,0,"White",0.5344,9,67.93,52.6544,60.6569,69.9683,109.7916,144.8436,155.9708
10003544,1879,0,"White",0.2238,40,64.33,59.1895,61.8481,74.603,116.7388,140.7995,153.8435
10003550,1291,1,"White",-0.234,24,66.47,50.7227,64.0117,62.1856,81.4615,102.529,112.9167
10003551,1098,0,"Hispanic",-0.929,100,68.73,42.8334,60.1371,71.5523,81.6886,108.5527,127.6412
10003555,2205,0,"Hispanic",-0.508,100,62.57,53.0602,58.8205,71.5045,83.7716,126.6095,126.5556
10003559,1682,1,"Hispanic",-0.45,68,70.47,48.8798,65.0386,74.8756,100.2833,126.6344,152.7447
10003563,1820,1,"Hispanic",-0.858,38,68.67,44.5653,51.8147,61.1741,73.625,108.2676,126.5909
10003564,1521,0,"White",0.671,2,67.67,52.3253,61.2016,62.7634,86.1023,122.6482,131.5476
10003566,1066,1,"Hispanic",-0.894,100,72.83,38.7234,44.8553,55.3002,67.3449,89.758,123.4565
10003570,1964,0,"White",-0.3,29,72.5,55.5408,65.5699,68.8292,88.7229,121.8201,118.44
10003572,1613,0,"White",-0.784,54,62.77,55.1928,85.3341,79.7357,116.0838,116.07,153.1892
10003574,1776,1,"Hispanic",-0.17,89,62.4,96.9248,96.8156,110.618,125.2147,136.2314,144.6728
10003576,1554,1,"Hispanic",-0.678,89,66.1,55.3581,63.8369,60.5087,77.692,115.9368,128.1739
10003592,1361,1,"Hispanic",-1.01,100,63.63,41.9324,72.2769,80.3506,101.3179,129.1694,147.7991
10003593,1700,0,"Hispanic",-1.04,82,61.87,42.7996,66.9374,54.7175,69.9336,106.6706,116.2846
10003605,1430,0,"Black",0.0372,53,66.9,52.9923,60.693,73.6688,90.1297,111.3562,123.8236
10003607,1659,0,"Hispanic",0.6239,14,63.3,58.9679,73.8775,97.4495999999999,121.5734,125.8635,143.1582
10003609,1152,1,"White",-1.15,73,72.9,42.8312,63.2725,69.4001,77.911,111.6925,132.8875
10003620,1162,1,"Asian",0.5464,51,62.07,56.9046,66.0336,69.0473,90.2327,115.8848,127.5794
10003621,1098,0,"Hispanic",-0.025,100,64.6,44.2389,59.5791,62.0917,63.278,82.5405,115.0578
10003626,1567,1,"White",-0.069,81,61.5,57.3154,72.5173,67.8094,83.1726,112.4776,124.1401
10003637,2140,1,"White",0.9939,3,73.57,59.905,68.0066,84.505,107.9917,123.0577,139.1072
10003639,1436,0,"White",-0.27,7,68.77,49.2257,62.9411,70.7246,89.1895,126.4165,146.4766
10003641,1175,0,"White",-0.957,42,71.33,51.9854,70.175,73.9603,113.4186,122.1312,154.3825
10003645,2253,0,"White",0.0727,100,68.1,68.1871,87.0145,80.3652,101.3532,118.5406,143.804
10003648,1687,0,"Hispanic",-1.64,71,58.27,44.4283,59.2986,56.9466,69.1787,94.0925,133.2291
10003649,2316,1,"White",0.4496,23,67.73,56.5937,76.2495,76.1878,108.024,136.8288,144.8067
10003651,1386,0,"Hispanic",-0.81,88,71.43,46.6365,65.1222,73.5755,90.1726,130.8826,145.0611
10003659,2018,1,"Hispanic",-1.28,32,63.7,50.4454,66.1025,72.2852,77.5831,101.9451,130.4376
10003666,1089,1,"White",0.6538,69,70.73,63.5784,74.7926,75.8911,108.4448,128.4712,150.3105
10003673,1494,1,"Black",-0.987,63,54.57,39.9435,61.5333,62.8094,79.3563,99.6424,117.6044
10003681,2276,0,"White",-0.54,39,70.73,42.135,44.4315,48.3546,44.6461,80.9838999999999,103.5082
10003686,1763,0,"Hispanic",-0.838,0,61.3,42.7996,69.9881,80.7232,87.3899,131.5397,150.1432
10003687,1238,1,"Hispanic",0.4438,10,65.8,74.7282,97.0723,102.1977,114.2234,140.7603,148.4653
10003688,2326,1,"Hispanic",-1.05,84,66.5,49.4676,62.8912,65.7624,90.1683,120.9665,147.7991
10003690,1763,0,"Hispanic",-1.28,0,63.67,71.2695,98.3648,98.1131999999999,101.59,124.4814,148.0013
10003692,2125,1,"White",-0.323,62,64.7,45.7815,66.5885,73.4795,80.9032,118.2514,151.6752
10003694,1895,1,"White",0.2971,37,61.33,41.403,58.4943,57.9686,82.3374,103.6435,111.0735
10003697,1027,0,"Asian",-0.79,68,75.03,50.5999,57.9937,62.1942,96.2294,117.3513,140.9267
10003699,1256,1,"Hispanic",0.9042,22,60.17,67.7869,82.4393,99.6353,102.9839,131.4444,136.8649
10003703,1319,1,"White",0.265,1,68.33,50.4175,59.525,60.5554,82.044,124.9352,134.7375
10003704,2319,0,"Hispanic",-0.401,45,63.17,62.5175,65.1302,79.2496,106.0961,126.4394,134.9673
10003715,2091,0,"Asian",-1.13,24,69.53,47.7285,69.0306,88.4263,99.655,102.5271,123.2928
10003718,1365,0,"White",0.6494,32,70.3,62.626,81.7334,106.7014,111.0577,149.1487,158.4134
10003722,1682,1,"Asian",0.3266,68,61.8,52.1893,65.5903,79.7393,109.7261,144.0071,143.6886
10003723,1734,1,"Asian",0.5044,22,60,53.8837,53.8796,62.9572,88.9158,102.1305,124.5086
10003728,1467,0,"White",0.9043,7,64.07,60.0735,72.7154,73.7979,97.6653,128.1534,139.9927
10003735,2208,0,"Asian",0.4812,66,60.7,66.9418,95.9193,105.4153,107.3582,117.6358,151.685
10003736,1647,1,"Black",0.4036,69,68.17,51.9237,66.0295,69.2939,87.7759,117.5082,130.3311
10003737,1940,1,"Hispanic",-0.83,54,69.9,54.9431,70.4393,76.3602,80.387,117.1277,131.4146
10003739,1289,1,"Hispanic",-1.05,99,59.83,56.1606,64.4934,73.1427,94.7386,114.49,134.9447
10003740,1016,1,"Asian",0.3435,2,59.17,42.4014,62.7475,67.6341,81.0321,108.9607,132.4757
10003741,1902,0,"Hispanic",-0.612,89,67.67,51.3288,64.9711,76.9704,90.6725,122.6482,129.3484
10003744,1553,0,"White",-0.196,40,62.67,52.5575,60.7118,70.6044,93.8366,105.5951,120.5817
10003745,2304,1,"Hispanic",-0.347,100,54.87,81.021,115.0254,96.9106,119.689,126.6551,136.5255
10003749,1423,0,"Hispanic",-1.3,93,71.4,59.4739,71.635,71.2328,92.7986,119.319,140.5123
10003750,1226,1,"Hispanic",0.3991,83,63.67,43.8488,71.1804,78.0107,99.1931,117.2029,129.3037
10003773,1617,1,"Hispanic",-1.28,16,68.17,47.3496,65.6067,69.6775,84.0888,113.1119,149.8584
10003775,2006,1,"White",0.7774,100,72.07,68.339,82.4393,99.2078,110.5522,135.7506,152.2653
10003781,2253,1,"White",1.068,100,67.4,56.5263,67.8343,65.4136,86.9007,102.9614,128.0835
10003794,1829,0,"White",-0.448,46,64.63,42.566,66.3568,61.8851,88.8193,135.4052,134.7752
10003797,2295,0,"Black",0.2785,53,68.2,59.5967,60.56,79.6674,89.9755,119.319,139.244
10003798,2236,1,"White",-0.944,49,62.7,48.1038,44.1977,49.2755,61.1128,89.0138,105.2707
10003803,2016,1,"White",-0.686,51,66.63,40.7239,46.6264,51.7617,58.1454,98.5262,113.8205
10003810,1953,1,"Hispanic",0.8844,38,71.1,38.8591,61.2794,64.3892,87.1163,115.2383,123.9158
10003813,1082,1,"White",0.4798,36,67.37,56.4555,75.6135,81.1576,94.988,117.3952,150.4964
10003817,1726,0,"Hispanic",0.2103,65,72.63,55.9462,69.2603,74.925,86.0142,124.5776,123.7942
10003827,1017,0,"White",-0.54,10,62.03,62.1139,73.6396,86.323,107.8465,137.6003,158.8637
10003828,1751,0,"Black",-0.742,68,70.07,70.4039,93.0903,100.8465,110.2015,119.0294,150.4666
10003837,1938,0,"Hispanic",-0.508,70,72.03,43.7409,68.976,68.1894,92.6555,131.8326,145.0611
10003843,1892,0,"Hispanic",-0.506,82,72.5,44.2389,63.608,58.4642,79.5957,102.7817,121.2671
10003853,1807,0,"White",0.0656,63,62.83,51.2679,60.9238,80.2778,94.9279,121.511,133.0935
10003854,1563,1,"White",0.0794,4,71.67,65.7666,64.395,75.1576,97.0437999999999,142.5049,153.142
10003871,1695,0,"White",0.0119,21,76.7,51.9702,70.3786,72.4618,100.9415,104.4922,132.3169
10003888,1292,1,"White",-0.689,34,70.87,57.5952,76.9838,113.4131,112.8839,138.5949,144.1883
10003889,1548,0,"Asian",0.8945,40,65.7,55.604,70.7143,78.121,87.7429,132.3483,151.2301
10003897,2171,0,"Hispanic",-1.81,100,72.53,46.8041,54.55,64.0495,67.4446,120.4409,126.2732
10003902,2077,0,"White",1.405,29,62.2,73.5231,97.1105,113.7927,119.9507,144.5166,158.6957
10003905,1111,0,"Hispanic",-0.98,80,62.5,48.9592,61.5779,66.8551,88.094,113.4741,128.6615
10003908,2091,0,"Black",-0.499,24,71.87,54.363,67.3118,75.2951,103.3745,111.344,135.8301
10003911,1333,0,"White",-0.131,7,62.07,54.0741,62.3681,70.3433,84.4543,112.7093,131.3173
10003915,1950,1,"White",0.5648,31,64.83,62.9732,89.2782,111.6974,121.1919,142.0464,151.9796
10003917,2091,1,"Asian",2.443,24,68.83,68.5572,96.3614,95.6947,97.1438,129.5108,137.6873
10003920,2006,1,"White",0.9711,100,66.9,83.2376,95.2568,103.5292,126.9942,141.8952,152.3458
10003937,1006,1,"Hispanic",-0.13,78,64.7,49.7218,63.3052,78.4087,86.4881,108.3174,118.5281
10003950,2202,1,"Black",-0.769,88,64.07,56.7893,62.2749,69.4389,90.7071,109.5729,125.6906
10003954,2171,1,"Hispanic",0.1309,100,61.97,76.1198,94.5223,106.6269,106.8399,123.5824,144.4533
10003958,1510,0,"Black",-1.37,42,63.77,52.7477,68.5992,75.9875,120.9014,125.0689,139.991
10003960,1184,0,"White",-0.844,10,69.33,47.9675,62.5001,70.0677,95.8444,129.9562,144.127
10003967,2085,0,"Asian",1.823,13,62.73,60.2208,87.7512,107.1602,123.8205,142.4677,157.4017
10003977,1964,0,"White",0.4394,29,65.1,48.4168,77.373,86.4196,102.7381,133.1943,147.1824
10003980,2115,1,"Hispanic",-1.3,83,65.3,45.7073,66.827,64.0969,92.7226,113.2147,134.0674
10003988,1793,0,"Hispanic",-1.5,98,68.2,46.0555,59.5235,73.08,81.6513,111.0857,139.7173
10003992,1893,1,"White",-0.108,23,69.97,64.3335,75.1326,71.3775,91.8433,105.5445,131.9845
10003998,1535,1,"Hispanic",-1.45,81,61.73,40.8794,47.4442,50.7935,57.4272,94.6358,111.1222
10003999,1906,0,"White",0.2666,100,62.57,48.2462,62.0033,77.0539,106.7227,115.891,139.4602
10004005,2276,1,"White",0.2992,39,68.67,46.785,65.3711,69.5627,73.8214,121.9798,138.4314
10004007,1302,1,"Asian",1.699,0,68.97,59.0769,71.6403,88.6183,109.3502,132.7824,149.4378
10004008,2077,1,"White",0.0648,29,70.53,59.9155,74.4331,83.5098,92.4237,133.2349,137.2843
10004010,1455,0,"White",1.166,6,75.07,59.6969,74.0225,80.3215,103.2561,131.148,145.002
10004011,1162,0,"Black",0.8203,51,69.93,55.1267,68.9546,88.6141,96.4699,126.8437,137.6873
10004014,1236,0,"Hispanic",0.0288,21,64.5,53.7357,63.0557,63.5029,100.4772,108.8626,115.8452
10004029,1940,0,"Black",-0.078,54,62,48.946,57.9263,62.3025,72.05,118.0042,120.5607
10004037,1570,0,"Hispanic",-1.89,96,66.2,41.0003,56.15,56.1994,75.8334,99.5787,110.3233
10004038,1940,1,"Hispanic",-0.107,54,64.63,63.8575,97.1486,90.7547,112.8839,134.9391,136.7962
10004039,2202,1,"Black",-0.346,88,64.7,54.4472,62.5193,68.995,87.974,111.4051,118.44
10004041,2009,0,"Asian",0.1778,19,65.43,58.6014,102.9583,115.6779,121.4823,132.5109,158.4363
10004047,1094,1,"Asian",0.4307,76,61.37,44.5136,53.7835,69.5993,88.5723,104.6983,132.413
10004054,2146,0,"Black",-0.057,55,69.93,57.4196,72.9861,81.5805,105.6312,130.8406,144.1285
10004057,2086,1,"Hispanic",-0.492,88,66.93,42.5194,64.7975,68.3136,98.1422,113.773,143.2745
10004070,1269,1,"Black",-0.165,42,68,50.1337,69.1691,70.371,104.0776,115.0744,142.3575
10004072,1535,1,"Hispanic",-0.823,81,61.63,49.1335,62.2096,63.3654,76.8673,110.2222,133.2639
10004075,1165,0,"White",-1.47,31,70.73,47.0926,61.2941,75.5755,101.7516,119.5647,133.6035
10004084,1407,1,"Hispanic",-0.153,4,63.07,58.1842,64.8624,68.1184,79.6854,125.2047,134.4253
10004090,1554,0,"Hispanic",-0.76,89,70.67,47.8667,59.1224,78.3149,95.6293,110.1293,127.4928
10004091,1016,1,"White",1.492,2,64.33,54.2143,65.6742,81.3983,86.7953,128.7555,152.4267
10004092,1175,0,"White",-0.468,42,67.43,48.9318,60.8539,62.7228,80.2088,94.5848,114.2252
10004093,1258,0,"Black",-0.256,74,63.23,44.5632,61.6708,70.1425,96.9011,111.6904,118.2032
10004097,1455,1,"White",0.4651,6,71.6,40.4134,50.2528,62.5804,66.1653,110.777,112.535
10004102,1720,1,"Hispanic",-0.55,82,70.9,48.3393,65.4115,62.0815,89.4264,131.8326,142.8678
10004113,1874,0,"Black",0.7021,83,67.97,50.9446,61.4707,71.9658,84.3024,110.6473,145.0456
10004115,1088,1,"Asian",1.056,9,66.33,66.6442,77.6035,75.8366,105.705,134.2866,154.0239
10004120,1843,0,"Hispanic",-1.15,77,68.5,50.304,52.9923,70.7836,87.8335999999999,115.0183,140.68
10004122,2135,1,"Asian",1.053,51,69.07,71.8253,117.4348,111.278,128.1722,132.081,155.9943
10004125,1858,0,"Hispanic",0.2759,43,64.5,41.4334,68.2699,72.244,85.6792,126.7588,149.5754
10004129,1395,0,"Hispanic",-0.079,70,64.1,58.2986,69.388,72.6874,83.1306,109.1411,128.7228
10004137,1735,0,"Asian",0.5625,23,67.07,66.687,76.3406,100.7915,111.819,128.338,147.6023
10004139,1078,1,"Hispanic",-0.826,84,68.37,35.6732,42.0942,53.9864,69.3687,105.0711,111.7925
10004141,1488,1,"White",0.0193,17,62.83,58.8793,73.0771,82.3638,100.8415,108.7806,147.9534
10004149,1231,0,"White",1.472,0,62.97,62.6611,75.2231,95.2847,110.7443,132.507,142.6685
10004151,1908,1,"Hispanic",-0.925,73,71.1,51.5157,67.7351,67.1841,82.9474999999999,107.5743,124.0143
10004164,1543,1,"White",-0.065,7,67.27,67.977,72.4147,97.5694,106.4196,128.506,151.7855
10004167,1423,0,"Hispanic",-1.7,93,81.07,53.7265,66.9766,64.6468,87.3776,105.8971,120.5586
10004170,1563,0,"Black",-0.125,4,68.77,55.3335,64.9177,70.9876,83.4676,126.6676,139.0266
10004171,1590,0,"White",0.008,26,64.3,50.9922,69.229,67.8433,88.3431,102.9178,138.7474
10004173,1722,1,"Hispanic",1.758,20,71.4,56.5696,71.0682,69.1619,99.6845,141.9819,144.7683
10004183,1407,0,"Hispanic",-1.3,4,61.93,47.3387,66.1611,72.3209,76.2592,94.2173,107.995
10004184,1868,0,"Hispanic",-0.104,59,62.43,53.5928,63.8593,86.9332,107.1228,126.4664,142.0008
10004186,1930,0,"Black",-0.328,66,69.7,63.8743,75.5438,74.9034,95.3404,129.2955,141.6606
10004192,1247,0,"White",-0.067,7,66.17,55.4609,67.4047,84.2635,113.5191,143.5443,152.397
10004204,1305,1,"Hispanic",0.0802,15,61.77,47.4166,74.7681,94.5959,104.8174,123.5216,143.2955
10004205,1208,1,"White",0.2764,100,58.83,45.3669,69.0164,72.0309,94.2746,107.3507,154.7175
10004217,1028,1,"Asian",-0.461,85,66.4,52.7039,47.9336,53.8274,69.0687,104.9241,115.4502
10004219,1309,0,"White",-0.605,79,65.6,41.9324,52.9383,61.1628,70.2577,98.1007,126.0279
10004226,1722,0,"Asian",1.194,20,66.97,54.5521,69.014,70.2427,82.5414,99.8427,107.9274
10004230,2018,1,"Hispanic",-1.47,32,62.07,41.3235,56.5901,63.2998,87.7677,105.5018,129.9945
10004231,1953,1,"White",-0.368,38,61.57,43.2302,54.6351,62.5787,83.9803,103.7733,111.566
10004233,1590,1,"White",0.7452,26,69.57,57.7951,73.7714,79.1785,90.8892,138.5202,150.288
10004245,1617,1,"Hispanic",0.4959,16,58,50.1709,74.094,71.6456,110.8817,131.8286,143.5979
10004247,2163,1,"White",0.9699,3,80.3,54.7755,68.6928,68.8268,81.6066,126.1859,140.7275
10004248,1735,0,"Asian",0.2729,23,61.1,57.0918,52.4706,63.1764,80.2161,134.1781,148.4964
10004249,2174,0,"White",-0.69,10,65.13,53.306,74.3848,92.4059,95.3451,123.1249,131.7337
10004252,1395,1,"Hispanic",-0.825,70,70.07,50.8001,70.556,75.5154,109.4591,132.3757,140.6472
10004257,1433,1,"White",-0.759,59,59.03,58.5821,83.081,102.5236,119.5183,137.5219,152.0285
10004265,1458,0,"Black",0.0388,22,70.57,44.4639,60.3495,66.4013,101.469,111.1853,145.6677
10004266,2203,0,"White",-0.303,59,60.93,53.4189,68.5338,75.9103,105.0582,136.2387,144.6785
10004270,1071,1,"Hispanic",-1.29,81,66.67,51.8052,56.8223,87.4759,101.9389,116.0513,152.397
10004271,1520,1,"Asian",-0.429,60,58.1,41.0723,51.5279,53.2731,72.9012,95.2108,131.1341
10004274,1954,0,"Asian",0.3993,62,72.13,72.1454,86.7993,101.4236,111.598,148.4438,148.2014
10004279,1435,1,"White",-0.849,36,69.97,58.5272,95.9006,101.2576,110.5467,125.6385,152.0552
10004282,1906,0,"White",0.7306,100,68.53,49.4451,59.9515,66.0503,80.1327,103.3293,107.995
10004285,1066,1,"Hispanic",-0.394,100,69.7,52.6447,62.6611,63.0755,76.8341,122.4149,132.3895
10004287,2018,1,"Hispanic",-0.561,32,63.9,62.3993,91.7287,99.3304,124.8299,132.9556,156.2451
10004292,1658,1,"White",0.3602,19,60.13,48.4484,69.2386,74.6457,105.1474,129.6608,151.5669
10004299,2201,0,"Hispanic",-0.457,62,68.77,62.9054,98.2244,115.9541,123.6387,132.6926,142.9411
10004308,1326,1,"White",0.9367,17,65.37,40.1608,61.8464,60.1113,70.7785,109.4241,135.0968
10004310,1289,1,"Hispanic",-1.37,99,63.73,44.9185,57.563,66.4564,83.7446,126.6095,147.2105
10004311,2253,1,"White",1.207,100,71.17,59.3752,68.957,75.3107,104.525,123.2047,148.6866
10004316,2302,1,"Hispanic",-1.78,100,63.5,40.7827,55.6596,64.1234,85.4093,125.3612,127.1934
10004318,1184,1,"White",0.9992,10,70.97,54.9943,70.8583,68.3413,104.4051,141.9031,138.0197
10004321,1737,1,"White",0.0204,19,68.37,49.7815,63.8144,89.745,110.5577,131.0244,149.3685
10004322,1455,1,"White",0.49,6,71.63,69.6066,72.6986,81.5619,110.437,142.2719,151.4877
10004327,1111,1,"Asian",0.0575,80,66.33,53.0829,64.0552,70.7656,83.0199,111.1446,113.1386
10004333,1269,0,"Hispanic",-1.16,42,68.27,41.6442,52.3311,57.0482,69.3373,102.3577,115.3837
10004334,1365,0,"White",-0.871,32,68.23,64.4683,80.5951,99.4384,104.7233,124.86,144.213
10004337,2188,1,"Black",0.0986,47,63.4,58.5244,73.4419,92.348,111.3332,122.3204,141.6399
10004339,1404,1,"Black",-0.849,62,61.27,38.9103,45.3817,52.4976,57.8619,86.1395,102.5855
10004344,2132,0,"Hispanic",-0.747,80,61.13,53.693,66.7731,80.0602,101.5749,119.4387,140.0662
10004355,1162,0,"White",0.5668,51,61.93,67.4801,74.4967,89.7237,107.7605,125.1023,134.1743
10004359,1950,0,"White",-0.048,31,58.63,41.2235,51.8374,52.814,63.4606,78.9659,99.8975
10004370,2125,0,"White",0.5195,62,64.8,49.6948,62.2422,74.4543,96.2482,120.525,130.0147
10004374,2115,1,"Hispanic",-0.957,83,58.5,49.1712,64.7465,67.6274,108.4664,130.7686,148.8548
10004378,1554,0,"Hispanic",-1.16,89,61.23,46.1143,57.6858,72.6064,96.093,120.8361,139.4092
10004379,9995,1,"Hispanic",0.3777,53,65.37,41.8577,57.0594,60.2086,77.4711,111.6904,130.6203
10004395,1788,0,"Hispanic",-0.632,88,63.1,73.7157,83.295,104.6032,114.089,127.0755,143.8026
10004397,1351,0,"Hispanic",-1.26,78,66.07,57.8737,63.8706,68.0636,93.0723,108.2337,118.6287
10004402,1876,0,"Black",-0.174,87,62.77,41.5428,52.0072,54.7239,53.5313,107.1512,113.435
10004407,1720,1,"Hispanic",-0.815,82,61.27,51.7013,64.8034,65.6251,77.5525,126.9762,133.4976
10004408,1236,0,"Black",-0.796,21,68.57,67.5247,91.395,83.9261,110.3548,125.5885,139.2474
10004410,1455,1,"White",0.671,6,71.87,77.5016,95.5826,105.4311,106.2074,132.6926,156.6058
10004418,2253,1,"White",-0.205,100,64.47,72.0418,78.3531,79.0828,109.6716,148.5596,152.397
10004430,2085,0,"White",0.8829,13,67.07,51.6173,66.9787,78.3983,105.3837,142.2797,150.4815
10004431,2085,0,"White",1.466,13,64.03,45.746,59.0641,68.1779,94.3938,131.0603,128.4363
10004436,1891,0,"White",0.6278,15,69.37,71.4171,100.517,101.868,110.4096,142.0653,155.0325
10004439,2009,0,"Asian",1.503,19,59.7,56.2937,78.9838,94.0279,109.2849,134.077,146.2827
10004452,1600,1,"White",0.7805,57,64.2,48.4789,65.6988,73.5289,107.4492,131.2237,137.0652
10004453,2091,1,"White",-0.216,24,62.13,54.7669,67.5693,80.1399,102.7126,124.6299,147.167
